"Points:0","Points:1","Points:2"
66160,90383,18401
66552,90733,18820
66151,90741,18787
66716,91948,20364
67107,91847,20265
95969,81350,51763
66895,93148,21965
66713,92939,21656
66532,93124,21872
66336,93314,22089
67267,90995,19203
66774,90948,19093
66884,91233,19451
66795,91439,19704
66592,91366,19593
67078,91422,19707
67160,92278,20840
67032,92461,21067
66837,92637,21274
67197,92680,21377
66888,92782,21472
67182,93469,22447
66876,93365,22251
66810,93579,22526
66738,93769,22767
67318,93838,22972
67073,93703,22742
66921,93919,23008
66556,94479,23713
66516,94325,23490
67614,88566,16770
67469,88344,16530
67087,88526,16660
67312,88804,16965
67773,89062,17277
67672,88831,17037
67729,89993,18197
67759,90250,18458
67890,90479,18708
67602,90437,18627
67549,90705,18905
67507,91383,19699
68011,91347,19705
67762,91193,19493
67497,91165,19430
67249,91242,19498
67513,91667,20062
67204,91584,19929
67342,92461,21102
67300,93065,21915
67086,92911,21673
67674,93007,21889
67237,93262,22174
67432,93610,22681
67664,94111,23415
67205,94062,23262
95918,81129,51535
95734,81439,51455
67709,88339,16560
67960,88420,16677
68096,90907,19198
68012,90710,18969
67770,90955,19213
67862,92209,20816
68188,92153,20770
68073,92364,21048
67748,92419,21090
67627,92627,21359
67462,92858,21654
67666,93751,22912
68054,94049,23397
67853,93901,23151
68231,93835,23121
68417,94006,23397
68288,94207,23668
68071,94401,23912
67909,94232,23634
67748,94422,23878
68300,88240,16557
68263,88543,16843
67972,88679,16931
68270,88795,17087
67967,88886,17132
68440,89946,18249
68489,89718,18031
68383,90204,18498
68072,90283,18533
68287,90497,18781
68383,91007,19350
68063,91098,19414
68448,91362,19773
68311,91200,19563
68193,91596,20035
68535,92137,20781
68356,92292,20978
68055,92981,21906
67837,92806,21632
68461,92917,21867
67826,93548,22661
68536,88394,16745
68642,88634,16992
68538,88918,17249
68704,90574,18923
68630,90346,18677
68367,90757,19070
68599,91179,19575
68145,91817,20314
68485,91767,20283
68901,91701,20245
68932,91496,19995
68610,91558,20031
68699,91941,20535
68328,91967,20532
68981,93229,22385
68781,93090,22157
68666,93280,22414
68844,93596,22883
68528,93453,22638
68396,93663,22907
68619,93819,23162
68610,94168,23672
68467,94345,23908
68710,88186,16578
68998,89416,17818
69107,89213,17638
68971,90331,18717
96015,80752,57349
95707,80876,57241
68777,90990,19385
68634,90820,19177
69315,91972,20650
69029,91912,20534
68975,92109,20790
74172,94165,49158
74005,94386,48873
69078,92379,21176
68703,92324,21057
68732,92534,21357
68743,92730,21633
69395,92890,21947
68970,92849,21832
69128,93060,22160
68847,93397,22605
69225,93922,23421
68963,93793,23183
68817,93963,23406
68982,94154,23724
69213,87905,16419
69051,88120,16582
69366,88078,16609
68931,88395,16817
68989,88607,17028
69281,88494,16978
69526,88275,16825
69231,88275,16762
68893,88806,17201
69256,88933,17392
69182,88688,17142
69338,89416,17880
69124,90531,18947
69342,90730,19194
69512,90488,18973
69143,90957,19405
68937,90772,19171
68751,91357,19804
69093,91342,19834
68941,91159,19600
69487,91348,19902
69202,91553,20101
69275,91764,20372
69248,93227,22421
69539,93267,22524
69185,93395,22653
69550,93460,22808
69299,93669,23065
69411,94090,23719
69880,88240,16876
69701,88059,16667
69616,88485,17042
69728,88662,17236
69451,88706,17215
74179,94442,48606
69646,88890,17435
69765,89726,18269
69833,89977,18529
69686,90232,18750
74160,94499,48385
69770,91124,19699
69340,91143,19644
69842,91387,20008
69556,91590,20199
69987,91643,20334
69602,91831,20506
69950,91897,20645
69630,92034,20775
69341,92174,20922
69985,92248,21115
69661,92216,21022
69710,92375,21250
69438,92333,21155
70003,92583,21586
69734,92527,21468
69657,92693,21696
70115,92967,22163
70066,92770,21863
69775,92923,22046
69496,93078,22237
69821,93132,22367
69876,93354,22707
66535,69403,11233
69525,93803,23304
69805,93834,23415
69554,93947,23531
69808,94036,23735
69998,88001,16687
70229,88093,16831
69998,89001,17625
69749,89106,17666
70143,89744,18375
69979,89542,18140
70147,89990,18614
70245,90498,19139
70188,90316,18944
69918,90441,19008
70139,90891,19521
70023,90690,19285
69830,90856,19419
66241,69026,10946
70159,91192,19849
70227,91425,20122
70285,91821,20605
70150,92041,20864
70639,92643,21777
70306,92631,21701
70388,92808,21973
70231,93163,22482
69784,93630,23101
70118,93500,22977
70181,93710,23312
70100,93894,23584
74103,93924,49453
74036,93731,49631
70238,88333,17055
70511,88188,16999
70529,88699,17486
70529,88431,17232
70335,88992,17707
70623,89525,18296
70269,89454,18129
70494,89888,18604
70586,90101,18833
70315,90136,18797
70487,90297,18998
70290,90695,19350
70463,91000,19708
70521,91245,19984
70340,91605,20355
70763,92091,21039
70439,92011,20875
70367,92193,21101
70646,91872,20737
70625,92311,21307
70539,92488,21539
70455,92992,22261
70835,92994,22343
70561,93174,22566
70321,93332,22764
70450,93497,23050
70785,93491,23126
70665,93331,22837
70593,93651,23332
70442,93848,23608
70192,94061,23881
70767,88515,17387
70889,88654,17559
70752,88936,17780
70930,89241,18124
70504,89227,17979
71052,89483,18388
70895,89982,18806
70773,90193,18974
70817,90386,19174
70806,90847,19631
70843,91268,20084
70758,91074,19856
74130,93263,49971
70844,91720,20595
70871,91497,20345
70586,91670,20482
74401,92886,50252
74152,93011,50204
74168,92792,50425
71239,92355,21493
71009,92242,21288
70858,92469,21572
70988,92650,21858
70756,92819,22059
70915,93168,22636
71002,93328,22920
71069,93464,23164
70840,88261,17168
71203,88219,17252
71092,88446,17430
71130,88727,17713
71355,88530,17608
71525,88697,17830
71206,88983,17979
71316,89251,18265
71058,90202,19066
71309,89963,18918
96049,80402,57377
95760,80530,57287
71122,90435,19307
71450,90509,19477
71481,90196,19192
74236,92568,50647
71117,90982,19851
71259,91339,20265
71157,91622,20552
71005,91855,20793
71402,91790,20805
71153,92038,21053
71303,92639,21909
71168,92511,21696
71730,92598,21952
71444,92753,22110
71142,92832,22161
71421,92892,22320
71205,93009,22452
71245,93180,22743
71289,93348,23036
70657,93983,23898
71432,88309,17425
71755,88167,17415
71849,88759,18014
71827,88548,17810
71619,88979,18125
71919,88952,18218
71795,89255,18443
71404,89507,18530
71174,89746,18672
71489,89729,18762
71700,89891,18984
71789,90562,19632
71750,90328,19401
71493,90782,19756
71594,91046,20051
71471,91523,20520
71751,91322,20380
71822,91618,20718
71523,92295,21477
71344,92163,21258
71996,92739,22237
71683,92816,22269
71563,93040,22598
71476,93223,22880
71762,93188,22907
71570,93347,23119
72147,93331,23285
71865,93297,23130
71737,93449,23350
72069,88060,17448
71663,88411,17615
72021,88308,17668
72136,89040,18386
72187,89254,18595
71722,89595,18724
72002,89453,18699
72099,89872,19106
72010,89667,18893
71897,90123,19262
72183,90084,19324
72061,90329,19505
95894,80833,51338
72133,91362,20529
72056,91043,20182
72026,91777,20952
72307,91805,21060
72233,91607,20818
71720,91893,21008
74330,92164,51085
74245,92337,50905
74045,92176,51156
71830,92233,21471
72012,92020,21242
71661,92106,21260
72159,92519,21955
71972,92382,21709
95537,80790,50812
95750,80623,51050
95626,80401,50821
71878,92893,22447
72185,92856,22484
72041,93542,23614
72334,93432,23521
72366,88082,17618
72381,88331,17861
72137,88534,17932
72158,88788,18170
72446,88590,18125
72401,89082,18533
72412,88857,18342
72272,89463,18812
72500,89251,18719
72569,89480,18944
72335,89687,19031
72631,89691,19147
72400,89905,19244
95950,80428,51249
72108,90590,19758
72334,90419,19675
71887,90786,19878
72203,90789,19978
72440,90608,19882
74045,91834,51597
74241,91883,51476
74050,91992,51386
74271,92021,51286
72532,91393,20678
72596,91624,20944
74480,91854,51440
72578,92204,21642
72412,92018,21348
72184,92206,21528
72279,92349,21750
72521,92435,21946
72340,92674,22243
72537,92787,22491
72669,93194,23229
72621,93073,23002
72372,93183,23104
72642,93387,23545
72432,93305,23337
72958,93233,23392
65892,71874,11156
65844,72177,11183
72687,88092,17796
72995,87986,17875
74310,91760,51619
72648,88340,18001
72743,88475,18167
72936,88257,18079
72704,88988,18585
72852,89239,18860
65188,72653,10836
72914,89671,19241
72846,89503,19074
72446,90163,19486
72768,89923,19396
72793,90176,19619
72643,90392,19755
72778,90648,20030
73045,90332,19844
72441,90855,20115
72761,90923,20282
63657,76997,11213
72449,91139,20395
72799,91180,20547
74203,91010,52691
74219,91205,52411
72943,91716,21159
72917,91437,20847
72620,91834,21190
72769,91977,21412
72969,92107,21650
73122,91890,21431
72825,92293,21850
72712,92612,22276
72865,92429,22058
72722,92923,22787
72853,92725,22510
72974,93016,23036
73005,92826,22733
73086,93430,23747
72691,93589,23882
73223,88044,18054
73258,88297,18285
73005,88512,18331
72716,88697,18344
72988,88760,18529
73261,88830,18719
72995,89002,18731
73196,89135,18930
73104,89519,19194
73037,89362,19040
73096,90030,19609
73203,90575,20116
73047,90791,20255
73105,90983,20459
73380,91065,20642
73096,91183,20651
73280,91305,20844
73184,91524,21037
73408,91814,21453
73307,91676,21252
74525,91286,52201
74211,91442,52084
73330,92013,21669
73400,92485,22359
73211,92301,22010
73026,92552,22306
73168,92694,22585
73571,92832,22964
73494,92677,22692
73241,92834,22839
73324,92956,23069
73566,93007,23239
73256,93254,23523
73505,88083,18241
73527,88354,18471
74503,91456,51975
73265,88566,18508
73529,88914,18911
73554,89220,19156
73258,89338,19116
73183,89753,19416
73367,89920,19628
73507,89709,19516
73372,90131,19801
73356,90353,19982
74234,90842,52920
74289,90646,53176
74200,90238,53817
74416,90295,53601
73456,91471,21087
73671,91640,21366
73674,91873,21643
73644,92303,22204
73636,92082,21896
73780,92460,22493
74017,90193,54009
74059,90038,54223
73445,93340,23711
74079,88058,18533
73909,88352,18666
73849,89225,19294
74123,89089,19318
73814,89011,19116
73369,89512,19301
73702,89455,19403
74043,89377,19499
73649,89927,19751
74001,89820,19824
73849,89656,19626
73889,90115,20010
74281,89991,20089
74134,90283,20263
73827,90383,20207
74042,90747,20630
74033,90510,20411
73746,90629,20386
73716,90900,20625
73660,91194,20888
73985,91200,21043
73774,91396,21148
73980,91685,21564
73951,91927,21842
73868,92131,22070
74050,92264,22337
74118,90413,53603
74072,90576,53382
73866,92872,23139
74163,92745,23072
73884,92672,22852
73722,93245,23652
73848,93073,23437
73518,93172,23476
74145,88521,18910
74336,88234,18799
70422,75219,55460
70259,75077,55642
70188,74916,55446
74405,90207,20325
74367,90470,20534
74668,90237,20478
73925,90999,20814
74262,90938,20916
74584,91045,21178
74265,91200,21178
74433,91324,21387
74282,91789,21833
74234,89929,54247
74176,92035,22090
74445,91929,22085
74666,91725,21947
74404,92126,22316
74695,92374,22785
74353,92329,22565
74074,92463,22629
74280,92539,22828
74557,92650,23105
63842,72382,10003
95794,80190,57310
74323,92840,23274
74096,92917,23296
74220,93018,23490
74076,93234,23752
74727,88201,18977
74499,88519,19083
74451,88926,19353
74167,88792,19120
74634,89515,19881
74317,89441,19674
74322,89681,19863
74392,90687,20741
74811,91272,21521
74540,91545,21680
63433,64065,9417.6
74824,93011,23724
74554,92913,23473
74457,93115,23721
75042,88205,19145
74879,88432,19214
74760,88683,19330
74841,88924,19543
75183,88927,19716
75071,88655,19467
74919,89208,19787
75016,89448,20014
75201,89197,19919
74799,89766,20154
75189,89714,20306
74610,89990,20242
74930,89990,20398
75295,90256,20812
74970,90256,20644
75024,90468,20857
74946,90987,21301
75225,90796,21261
74266,89801,54408
75198,91100,21542
75073,91338,21721
74880,91520,21821
75198,91511,21971
74966,91717,22084
75321,91702,22246
75045,91898,22338
75306,91935,22515
75297,92149,22776
75046,92294,22842
74948,92482,23048
74974,92734,23407
75196,92922,23766
75342,92704,23537
75294,87948,19113
75347,88432,19457
75121,88399,19316
75412,88680,19662
75522,89014,19953
75413,89370,20156
75224,90016,20570
75451,89799,20511
75504,90328,20988
75260,90522,21028
75466,90872,21463
75553,91045,21679
75755,90805,21563
75360,91272,21803
75471,91454,22054
75652,91223,21913
75582,91755,22445
75581,92169,22947
75619,91963,22712
74206,89454,54944
74195,89616,54730
75520,92366,23172
75276,92349,23026
75636,92519,23435
75296,92520,23266
75618,88043,19353
75663,88418,19620
75765,88682,19852
75859,88940,20083
75694,89185,20169
75705,89399,20336
75704,89661,20541
75969,89700,20734
75957,89422,20500
75488,89584,20360
95818,80284,51040
95667,80056,50811
75637,90024,20804
76014,89984,21001
75788,90287,21116
75561,90601,21264
76119,90732,21719
75855,91008,21817
75769,91378,22140
45757,86211,26720
46017,86265,26413
45779,86011,26495
75606,91567,22247
75849,91547,22364
75903,91783,22656
76118,91273,22240
75878,92010,22912
75831,92240,23174
75909,92597,23677
76113,92379,23503
75999,87950,19517
75866,88195,19589
76111,88154,19705
75974,88397,19779
76094,88660,20021
76382,88744,20254
76132,88956,20252
76359,88973,20405
75916,89192,20299
76258,89446,20712
75972,90518,21431
76142,90994,21980
75911,91164,22006
76261,91789,22874
76156,91538,22534
95989,80155,51214
76178,92072,23157
76369,88100,19829
76386,88524,20107
76593,88559,20265
76551,88247,20035
76596,88841,20465
63604,83635,13088
76527,89457,20908
76529,89141,20651
76585,89675,21128
76799,89467,21112
76296,89711,20958
76355,89946,21194
76143,90221,21283
76491,90149,21454
76300,90433,21569
76861,89997,21580
76624,90345,21707
76959,90295,21888
76429,90795,21974
76736,90833,22202
76721,90552,21945
76438,91052,22220
76800,91093,22478
76438,91319,22479
76703,91385,22703
76424,91537,22694
76620,91632,22910
95842,79826,57321
76554,91890,23155
76492,92144,23417
76689,92193,23580
76783,91965,23369
76464,92386,23694
76872,88042,20131
76790,88371,20276
77047,88262,20396
76897,88582,20496
76823,88941,20706
77073,89338,21212
76817,89225,20929
76862,89686,21333
77225,89646,21566
76637,89886,21336
81215,84954,52163
80904,85070,52064
77093,90808,22405
77158,91033,22646
76967,91255,22734
76934,91466,22922
77122,91548,23116
76851,91721,23138
77022,92090,23637
76835,92362,23851
77287,88149,20517
77493,88227,20744
74243,89280,55140
77233,88443,20665
77444,88483,20874
77301,88711,20914
77081,88994,20948
77429,88974,21213
77386,89294,21419
77576,89400,21649
77195,90015,21829
77556,89748,21892
77024,90552,22144
77398,90492,22345
77189,90308,22056
77351,90813,22578
77482,90977,22806
77407,91514,23256
77253,91288,22942
77143,91796,23384
77545,91692,23518
77359,91991,23717
77762,87965,20821
77690,88833,21327
77887,88514,21283
77587,88629,21099
77639,89087,21467
77924,88843,21532
77873,89713,22108
77833,89443,21883
77466,90094,22086
77733,90213,22364
77732,89942,22166
77791,90454,22586
77950,89953,22334
77572,90712,22640
77875,90767,22893
77630,91163,23070
77760,91423,23394
78480,88144,21605
78187,88299,21418
78325,88432,21625
78118,88554,21513
78149,88992,21823
78063,89249,21929
78282,89170,22054
78411,88834,21946
78635,89054,22278
78104,89440,22094
78180,89668,22309
78014,90165,22530
78214,89917,22503
78312,90137,22728
78182,90602,22978
78150,90800,23114
78006,91090,23259
78074,91393,23579
77834,91597,23611
78315,91664,24002
78307,91432,23781
78071,91625,23796
78296,87978,21333
78257,88695,21724
78519,88487,21839
78370,89422,22293
78668,89712,22717
78681,89405,22533
78430,89663,22497
78447,89883,22656
78583,90027,22858
74056,89440,55127
78585,90487,23192
78419,90369,22977
78397,90639,23166
78331,90897,23326
78752,88134,21869
79074,88041,22153
78851,88416,22117
79167,88360,22400
78930,88750,22367
78916,89106,22554
79093,88918,22607
79130,89103,22743
79037,89450,22863
78873,89875,22990
79041,90011,23223
79182,89711,23151
78802,90487,23364
78773,90200,23130
78579,90945,23553
78820,90736,23573
78600,90710,23378
79232,87679,22161
79375,88003,22451
79482,87576,22396
79468,88356,22702
79235,88653,22606
79300,88914,22798
79552,88886,23027
79444,88666,22815
79332,89177,22970
79303,89458,23105
79583,89251,23249
79442,89604,23320
95873,79956,51039
95699,79757,50819
79335,89960,23450
79590,89779,23571
79068,90521,23611
79317,90271,23648
79041,90257,23394
79610,88014,22707
79748,88158,22917
79980,87998,23127
79888,88339,23148
79667,88520,22980
79822,88682,23216
74244,89126,55352
74259,88961,55561
74250,88798,55809
79847,89754,23815
79732,89493,23537
80118,88238,23384
63726,77501,11386
63429,77476,11284
79996,88514,23344
79955,88831,23431
80201,88569,23612
79765,88956,23281
79893,89159,23523
95931,79623,51057
80097,88927,23641
79934,89414,23706
80340,88143,23634
42751,63334,30200
42791,63176,30470
42642,63525,30508
42745,63238,30777
42607,63523,30912
42711,63277,31112
42833,63023,31350
42684,63314,31442
42775,63142,31620
42672,63333,31735
42579,63538,31245
42796,63121,31862
42684,63328,32054
42550,63566,31570
42838,63092,32205
42687,63347,32294
42546,63565,31894
42759,63272,32542
42592,63528,32519
42557,63556,32206
42681,63445,32866
43092,62682,29495
43055,62654,29844
42952,62975,29682
43164,62349,30039
43037,62621,30225
43137,62376,30383
42932,62913,30045
42914,62890,30395
43173,62296,30664
43044,62572,30592
42936,62804,30780
43230,62211,31022
43070,62518,30902
42965,62741,31131
43102,62482,31269
43234,62266,31415
43150,62444,31569
43296,62247,31792
43081,62616,31844
42999,62704,31482
43228,62465,32200
43032,62778,32216
43181,62639,32549
