"Points:0","Points:1","Points:2"
-1.1779,11.312,-0.10094
-1.1666,11.328,-0.09982
-0.97987,11.006,-0.11393
-1.0036,11.007,-0.11036
-0.95408,11.012,-0.11012
-0.86917,11.216,-0.086909
-0.84534,11.2,-0.089235
-0.84752,11.228,-0.084953
-0.94295,11.357,-0.080803
-0.92614,11.346,-0.078896
-1.1791,11.091,-0.11818
-1.1606,11.105,-0.11526
-1.1778,11.112,-0.11787
-1.1055,11.104,-0.10949
-1.0914,11.105,-0.10845
-1.0989,11.125,-0.10748
-1.0769,11.132,-0.10509
-1.0744,11.151,-0.10344
-1.089,11.144,-0.10517
-0.92082,11.296,-0.07641
-0.93907,11.293,-0.079497
-1.0896,11.234,-0.1005
-1.0708,11.216,-0.09936
-1.0678,11.235,-0.098156
-1.1666,11.364,-0.091715
-1.1739,11.347,-0.093755
-1.1533,11.347,-0.098518
-1.0969,11.39,-0.093056
-1.0768,11.395,-0.090086
-1.0894,11.412,-0.088692
-0.99042,11.083,-0.10539
-0.98256,11.101,-0.10322
-0.95865,11.036,-0.10816
-0.96141,11.059,-0.10643
-0.9816,11.046,-0.10836
-1.073,11.251,-0.09789
-1.0787,11.27,-0.097444
-1.0892,11.255,-0.099272
-1.0875,11.289,-0.097462
-1.0651,11.287,-0.095193
-0.98828,11.223,-0.090146
-0.99472,11.205,-0.092158
-0.98281,11.201,-0.092081
-1.0622,11.057,-0.11119
-1.0791,11.072,-0.11096
-1.083,11.047,-0.11461
-0.93998,11.073,-0.10419
-0.94121,11.048,-0.10636
-1.1543,11.188,-0.11098
-1.164,11.167,-0.11298
-1.1404,11.166,-0.1101
-1.1194,11.268,-0.10245
-1.1319,11.287,-0.10319
-1.1421,11.266,-0.10531
-0.89079,11.207,-0.08854
-0.90644,11.22,-0.086877
-0.90895,11.199,-0.090024
-0.8327,11.129,-0.088481
-0.83863,11.147,-0.091247
-0.85281,11.126,-0.092876
-1.1808,11.362,-0.086065
-1.189,11.208,-0.11297
-1.2083,11.222,-0.11305
-1.2079,11.198,-0.11491
-0.88923,11.044,-0.10696
-1.0984,11.086,-0.11079
-1.0976,11.064,-0.11335
-1.0249,11.14,-0.10136
-1.0045,11.137,-0.10067
-1.0684,11.416,-0.085815
-1.0928,11.209,-0.10213
-1.1142,11.208,-0.10483
-1.1028,11.187,-0.10441
-1.16,11.051,-0.13107
-0.82175,11.144,-0.088699
-1.14,11.227,-0.10732
-1.1309,11.212,-0.10685
-1.0308,11.198,-0.096062
-1.0502,11.204,-0.097665
-1.0436,11.182,-0.09857
-0.96287,11.134,-0.099071
-0.9515,11.151,-0.096937
-0.96878,11.151,-0.097744
-1.1441,11.121,-0.11246
-1.1254,11.141,-0.10934
-1.1525,11.145,-0.1125
-0.87271,11.319,-0.069252
-0.85647,11.331,-0.062597
-0.87095,11.341,-0.06618
-1.1059,11.252,-0.10151
-1.0325,11.081,-0.10747
-1.2247,11.209,-0.11771
-0.88025,11.101,-0.097973
-0.89021,11.078,-0.10219
-0.86654,11.081,-0.10152
-0.99663,11.248,-0.089464
-0.97804,11.245,-0.08713
-0.98082,11.263,-0.086678
-1.1719,11.241,-0.10932
-1.1862,11.257,-0.10736
-1.1906,11.233,-0.11054
-0.8901,11.336,-0.071427
-0.89636,11.318,-0.07229
-0.97061,11.311,-0.084929
-0.99132,11.306,-0.087449
-0.98223,11.287,-0.086567
-0.94265,11.132,-0.098225
-0.8789,11.24,-0.0834
-0.89948,11.241,-0.083337
-0.88883,11.225,-0.085952
-0.99261,11.397,-0.079739
-1.0126,11.389,-0.083264
-0.92599,11.035,-0.10607
-0.90691,11.035,-0.10758
-0.92455,11.236,-0.084449
-0.94616,11.241,-0.084544
-0.94589,11.221,-0.087477
-1.0431,11.144,-0.10191
-1.0571,11.161,-0.10134
-1.0592,11.138,-0.10342
-0.96002,11.256,-0.084271
-0.82435,11.163,-0.092745
-1.0588,11.266,-0.095733
-1.054,11.246,-0.096241
-1.0385,11.261,-0.094044
-1.1431,11.058,-0.12129
-1.1405,11.039,-0.12877
-1.0515,11.226,-0.096814
-1.0733,11.312,-0.094896
-0.98349,11.35,-0.083938
-0.97127,11.331,-0.084639
-0.95978,11.345,-0.082918
-0.99334,11.026,-0.1103
-1.0154,11.025,-0.10984
-0.88793,11.308,-0.071369
-0.8815,11.297,-0.0727
-0.93106,11.307,-0.078192
-0.91541,11.313,-0.075493
-0.93257,11.325,-0.079255
-0.9481,11.275,-0.081455
-0.94306,11.34,-0.081495
-0.96362,11.366,-0.080849
-0.99817,11.064,-0.10744
-1.0114,11.082,-0.10643
-0.9962,11.153,-0.098679
-0.98205,11.161,-0.097206
-0.99809,11.17,-0.096693
-0.88134,11.174,-0.091988
-0.89469,11.187,-0.091065
-0.9002,11.168,-0.093178
-0.86712,11.256,-0.080316
-0.85237,11.272,-0.076959
-0.87364,11.277,-0.076183
-1.0776,11.114,-0.1068
-1.1647,11.263,-0.10709
-1.1561,11.287,-0.10504
-1.0488,11.005,-0.11385
-1.1945,11.312,-0.09716
-1.2008,11.329,-0.091114
-1.2126,11.311,-0.093738
-1.0178,11.254,-0.091963
-1.0223,11.276,-0.09173
-1.0106,11.207,-0.093508
-1.1142,11.329,-0.099181
-1.1319,11.321,-0.10161
-1.1216,11.307,-0.10112
-0.86317,11.183,-0.09081
-0.84536,11.169,-0.09188
-1.175,11.148,-0.11534
-1.1955,11.151,-0.11781
-1.1863,11.13,-0.11851
-1.2003,11.277,-0.1023
-1.2189,11.27,-0.09964
-1.2089,11.249,-0.10791
-0.82484,11.184,-0.093714
-1.0951,11.024,-0.12139
-1.1879,11.295,-0.10171
-1.2027,11.297,-0.098146
-0.84155,11.092,-0.084179
-1.1674,11.207,-0.11152
-1.1758,11.188,-0.11326
-1.0434,11.282,-0.093487
-1.018,11.181,-0.096599
-0.96303,11.171,-0.095144
-1.1483,11.369,-0.096929
-1.1609,11.382,-0.090506
-1.0094,11.316,-0.088495
-0.98806,11.325,-0.086258
-1.0017,11.336,-0.086414
-0.83017,11.263,-0.079626
-0.83546,11.289,-0.071439
-0.88624,11.15,-0.093939
-1.0413,11.121,-0.10413
-1.1906,11.349,-0.086644
-0.99546,11.372,-0.082403
-0.94329,11.398,-0.072707
-1.1059,11.223,-0.10301
-1.0331,11.161,-0.099696
-1.1219,11.367,-0.098167
-1.1329,11.374,-0.098509
-1.1349,11.358,-0.099169
-1.0738,11.166,-0.10236
-1.0905,11.164,-0.10412
-1.1852,11.169,-0.1151
-1.2175,11.289,-0.095302
-1.0627,11.122,-0.10514
-0.85429,11.1,-0.095228
-0.94304,11.377,-0.078724
-0.92703,11.389,-0.080008
-0.95507,11.116,-0.10031
-0.97417,11.118,-0.10108
-0.96566,11.102,-0.10214
-0.91095,11.332,-0.075409
-1.0345,11.239,-0.094412
-1.0317,11.218,-0.094975
-1.027,11.298,-0.091088
-1.0488,11.304,-0.092716
-1.0323,11.319,-0.090192
-1.0519,11.326,-0.09179
-0.90473,11.095,-0.099998
-0.9173,11.109,-0.098924
-0.92662,11.093,-0.1012
-1.1028,11.345,-0.096993
-1.086,11.352,-0.094678
-1.1039,11.366,-0.096015
-0.95906,11.292,-0.082976
-0.94774,11.309,-0.081379
-1.1403,11.39,-0.098997
-0.91372,11.076,-0.10309
-0.92118,11.054,-0.10557
-0.86789,11.142,-0.093451
-0.86644,11.161,-0.092527
-1.104,11.148,-0.10646
-1.0728,11.186,-0.10114
-0.86361,11.198,-0.08922
-0.82749,11.221,-0.085344
-0.83275,11.241,-0.082858
-1.2141,11.152,-0.1201
-1.2059,11.133,-0.12209
-0.87905,11.126,-0.095158
-0.88741,11.26,-0.079783
-1.0411,11.061,-0.10943
-1.0057,11.292,-0.089355
-0.95417,11.327,-0.082908
-0.98199,11.181,-0.094624
-1.1972,11.11,-0.12331
-1.0467,11.39,-0.087704
-1.0481,11.411,-0.085717
-1.0606,11.398,-0.088309
-1.1336,11.338,-0.10037
-1.166,11.127,-0.11515
-1.0243,11.1,-0.10532
-1.1932,11.187,-0.11458
-1.2063,11.173,-0.11583
-0.90979,11.182,-0.092183
-0.92546,11.187,-0.091945
-0.91931,11.167,-0.093975
-1.0634,11.381,-0.090408
-0.90102,11.299,-0.07378
-1.2227,11.169,-0.11293
-1.2234,11.187,-0.11498
-1.1655,11.069,-0.11855
-0.95909,11.386,-0.077198
-0.96849,11.405,-0.073844
-0.9766,11.382,-0.079182
-0.89961,11.058,-0.10524
-1.1156,11.166,-0.10694
-1.1216,11.113,-0.11039
-1.0195,11.063,-0.10834
-1.006,11.045,-0.10906
-1.057,11.025,-0.11389
-1.0371,11.025,-0.11111
-1.0485,11.042,-0.11133
-0.86666,11.113,-0.095206
-0.96837,11.192,-0.092638
-1.1214,11.07,-0.11509
-1.125,11.043,-0.12007
-0.8543,11.149,-0.092465
-0.9351,11.112,-0.099557
-1.1383,11.095,-0.11352
-1.1171,11.094,-0.11153
-1.0246,11.006,-0.10857
-1.1762,11.223,-0.11118
-1.1595,11.225,-0.10969
-0.94792,11.195,-0.091499
-1.1121,11.029,-0.1213
-0.9641,11.233,-0.086871
-0.96619,11.211,-0.089913
-0.91113,11.384,-0.078261
-1.0822,11.374,-0.092904
-1.1782,11.279,-0.10509
-1.0769,11.094,-0.10857
-0.93052,11.149,-0.096098
-0.93976,11.17,-0.094423
-1.1607,11.309,-0.10332
-1.0669,11.011,-0.11789
-0.94841,11.096,-0.10191
-0.87706,11.194,-0.089832
-0.8767,11.06,-0.1055
-1.1279,11.402,-0.095499
-1.1191,11.385,-0.096488
-1.0132,11.231,-0.092273
-0.89429,11.28,-0.075987
-1.1058,11.046,-0.11722
-0.98343,11.139,-0.099606
-0.9906,11.417,-0.078007
-1.0504,11.347,-0.090678
-1.0296,11.356,-0.087637
-1.0478,11.369,-0.089349
-1.1101,11.409,-0.093209
-0.86216,11.238,-0.083589
-0.84865,11.25,-0.081472
-1.0125,11.157,-0.098931
-1.1481,11.325,-0.10193
-0.96616,11.275,-0.084178
-0.99764,11.191,-0.094108
-1.1186,11.35,-0.098636
-1.028,11.044,-0.10983
-1.1473,11.208,-0.10922
-1.0151,11.37,-0.084892
-1.0075,11.353,-0.085397
-1.1418,11.306,-0.10322
-1.0303,11.379,-0.086315
-1.0653,11.039,-0.11338
-0.90002,11.115,-0.097373
-1.0755,11.025,-0.11719
-1.0996,11.309,-0.098119
-0.91929,11.128,-0.097234
-1.2031,11.345,-0.092446
-0.91103,11.283,-0.07632
-1.1513,11.245,-0.10755
-1.1295,11.191,-0.10766
-1.0666,11.36,-0.09204
-1.0196,11.336,-0.087853
-1.0367,11.337,-0.089532
-1.1578,11.087,-0.11603
-1.2287,11.255,-0.10831
-1.0985,11.271,-0.099639
-0.822,11.201,-0.090896
-0.89893,11.134,-0.095733
-0.90924,11.149,-0.095107
-1.001,11.27,-0.089409
-1.1453,11.075,-0.11648
-0.97352,11.025,-0.11021
-0.97991,11.368,-0.081566
-0.94012,11.028,-0.1069
-0.85914,11.296,-0.072231
-0.88417,11.357,-0.071368
-1.1098,11.288,-0.1003
-0.92652,11.21,-0.088714
-1.0698,11.338,-0.093368
-0.97979,11.067,-0.10648
-1.1724,11.297,-0.10392
-0.96701,11.083,-0.10428
-1.0909,11.33,-0.096171
-1.0686,11.43,-0.078693
-3.3937,11.07,-0.26153
-3.4167,11.076,-0.26116
-3.4085,11.05,-0.26396
-3.75,10.863,-0.32104
-3.729,10.851,-0.32166
-3.6535,11.158,-0.31735
-3.6347,11.151,-0.31462
-3.6427,11.173,-0.31626
-3.6529,10.931,-0.30008
-3.6463,10.954,-0.30139
-3.6682,10.947,-0.3042
-3.855,10.949,-0.34505
-3.8347,10.963,-0.33795
-3.4035,11.149,-0.26484
-3.3911,11.169,-0.26087
-3.406,11.173,-0.27332
-3.5055,11.098,-0.28154
-3.5303,11.086,-0.28505
-3.5138,11.075,-0.27944
-3.5506,11.098,-0.29251
-3.5513,11.074,-0.28808
-3.7391,10.996,-0.31938
-3.7346,11.019,-0.32028
-3.7534,11.01,-0.32307
-3.7442,11.218,-0.33927
-3.7181,11.227,-0.33446
-3.7399,11.245,-0.34087
-3.647,11.073,-0.30919
-3.6326,11.049,-0.30324
-3.6209,11.075,-0.30419
-3.5422,10.951,-0.28612
-3.5689,10.962,-0.29065
-3.5668,10.94,-0.28857
-3.5025,11.199,-0.30086
-3.4867,11.185,-0.2964
-3.4829,11.215,-0.29863
-3.575,11.059,-0.29195
-3.572,11.087,-0.29528
-3.798,11.055,-0.3347
-3.7752,11.052,-0.33046
-3.7784,11.078,-0.33315
-3.8079,10.94,-0.33226
-3.804,10.964,-0.33099
-3.8141,11.214,-0.35128
-3.8407,11.223,-0.35497
-3.834,11.195,-0.35247
-3.7283,11.074,-0.32381
-3.7509,11.09,-0.32906
-3.7538,11.062,-0.32739
-3.6884,10.859,-0.30707
-3.6699,10.88,-0.30004
-3.6961,10.879,-0.30636
-3.6216,10.831,-0.29518
-3.5103,11.178,-0.29984
-3.4952,11.158,-0.29326
-3.5701,11.138,-0.30417
-3.5671,11.159,-0.30652
-3.5914,11.158,-0.30928
-3.4218,10.96,-0.26563
-3.5093,11.291,-0.29955
-3.5952,11.079,-0.29923
-3.4159,11.214,-0.28585
-3.4307,11.228,-0.2939
-3.6747,11.191,-0.32193
-3.6683,11.211,-0.32215
-3.697,11.203,-0.32751
-3.6938,10.954,-0.30869
-3.68,10.928,-0.30427
-3.8117,11.105,-0.34145
-3.8067,11.08,-0.33832
-3.7923,11.098,-0.33739
-3.5071,11.036,-0.27792
-3.4944,11.019,-0.27759
-3.4838,11.046,-0.27374
-3.56,10.893,-0.2807
-3.529,10.903,-0.27915
-3.55,10.923,-0.2841
-3.3975,11.095,-0.25418
-3.5522,11.318,-0.30356
-3.5769,11.306,-0.30902
-3.676,11.278,-0.3301
-3.6718,11.3,-0.33069
-3.6984,11.287,-0.33579
-3.7777,11.258,-0.34841
-3.7911,11.232,-0.34923
-3.7635,11.237,-0.34474
-3.4249,10.938,-0.26269
-3.7795,11.184,-0.34317
-3.7654,11.16,-0.33793
-3.7482,11.187,-0.33701
-3.4407,10.977,-0.26992
-3.458,10.994,-0.27341
-3.4681,10.971,-0.27536
-3.3892,11.054,-0.26782
-3.7884,11.281,-0.34938
-3.7638,11.279,-0.34688
-3.5773,11.205,-0.30942
-3.5517,11.197,-0.30667
-3.5635,11.226,-0.30803
-3.725,11.203,-0.33356
-3.6038,11.056,-0.29779
-3.6112,11.035,-0.29762
-3.588,11.036,-0.29311
-3.6013,11.016,-0.29544
-3.693,11.32,-0.33443
-3.5344,11.175,-0.30323
-3.5239,11.198,-0.30364
-3.8019,11.259,-0.35304
-3.7932,11.116,-0.33924
-3.7812,11.136,-0.33875
-3.8094,11.134,-0.34376
-3.8156,11.159,-0.34728
-3.8349,11.145,-0.34866
-3.7203,10.907,-0.31108
-3.7462,10.894,-0.31745
-3.7165,10.887,-0.31088
-3.7698,11.211,-0.34373
-3.4248,11.103,-0.26268
-3.4001,11.122,-0.258
-3.5276,10.856,-0.27544
-3.8331,11.171,-0.35076
-3.8086,11.184,-0.3483
-3.6427,10.999,-0.30251
-3.6435,10.978,-0.30228
-3.6172,10.993,-0.29829
-3.5687,10.987,-0.29094
-3.5414,11,-0.28626
-3.5713,11.014,-0.29036
-3.8572,11.199,-0.35441
-3.7508,10.943,-0.31869
-3.763,10.923,-0.32102
-3.7359,10.924,-0.31494
-3.8213,11.262,-0.35088
-3.6653,11.26,-0.32592
-3.6541,11.283,-0.32539
-3.5658,11.037,-0.28864
-3.5458,11.027,-0.2852
-3.5492,11.05,-0.28547
-3.4869,11.115,-0.28074
-3.5067,11.129,-0.28923
-3.435,11.033,-0.26766
-3.4363,11.006,-0.26918
-3.4092,11.02,-0.26697
-3.8553,11.159,-0.35271
-3.8517,11.181,-0.35345
-3.7464,11.113,-0.33
-3.7266,11.101,-0.32565
-3.7284,11.128,-0.32796
-3.7444,11.299,-0.34512
-3.8735,11.149,-0.35679
-3.6317,11.287,-0.32036
-3.6111,11.302,-0.31578
-3.6428,11.309,-0.32513
-3.6556,11.033,-0.30625
-3.6548,11.013,-0.30489
-3.6308,11.02,-0.30091
-3.523,10.929,-0.28175
-3.512,10.951,-0.28204
-3.7261,10.949,-0.3141
-3.7507,10.97,-0.32005
-3.8315,11.086,-0.34279
-3.8368,11.115,-0.34609
-3.6884,11.264,-0.33156
-3.6862,11.237,-0.32838
-3.8728,10.991,-0.35219
-3.8515,10.999,-0.34146
-3.529,11.111,-0.29023
-3.7798,10.902,-0.32527
-3.7084,10.927,-0.30942
-3.6351,11.262,-0.31954
-3.6498,11.234,-0.32046
-3.6224,11.239,-0.31581
-3.8728,11.076,-0.34662
-3.4243,11.132,-0.26786
-3.4243,11.16,-0.27537
-3.4497,11.144,-0.27817
-3.4778,11.095,-0.27442
-3.465,11.118,-0.27562
-3.6546,11.192,-0.31847
-3.6645,11.174,-0.31939
-3.4569,11.266,-0.29284
-3.4438,11.245,-0.29343
-3.714,11.259,-0.33672
-3.7548,11.134,-0.33335
-3.6199,10.964,-0.29796
-3.7735,10.873,-0.32209
-3.5209,11.02,-0.28157
-3.7992,10.886,-0.33309
-3.6767,11.018,-0.30935
-3.515,11.263,-0.3023
-3.4851,11.272,-0.2998
-3.7925,11.205,-0.34741
-3.6935,10.902,-0.30528
-3.4364,11.059,-0.26517
-3.8274,11.056,-0.33951
-3.8126,11.032,-0.33545
-3.4788,11.138,-0.28441
-3.4691,11.165,-0.28884
-3.6428,10.842,-0.29644
-3.6425,10.866,-0.29376
-3.6649,10.853,-0.30156
-3.7029,11.116,-0.32281
-3.7033,11.148,-0.32496
-3.5901,10.997,-0.29399
-3.5014,10.859,-0.27302
-3.5546,11.172,-0.30598
-3.5738,11.181,-0.3086
-3.7931,11.16,-0.34336
-3.5201,11.239,-0.30365
-3.497,11.242,-0.3011
-3.6151,11.277,-0.31605
-3.6672,10.993,-0.30651
-3.6958,11,-0.31178
-3.5929,10.975,-0.29449
-3.5889,11.1,-0.30149
-3.5711,11.111,-0.29984
-3.596,11.125,-0.30663
-3.5099,10.997,-0.28165
-3.4817,10.996,-0.27732
-3.5009,10.932,-0.27939
-3.5979,11.328,-0.31071
-3.668,10.967,-0.30556
-3.6189,11.169,-0.31316
-3.4197,11.188,-0.28231
-3.7737,11.01,-0.32692
-3.7864,11.031,-0.33085
-3.7995,11.009,-0.33171
-3.4924,11.073,-0.2752
-3.5093,11.056,-0.27753
-3.5271,11.042,-0.28102
-3.704,11.058,-0.31806
-3.6755,11.073,-0.31442
-3.7027,11.087,-0.32053
-3.7165,11.179,-0.3296
-3.6884,11.175,-0.32367
-3.412,10.99,-0.26278
-3.6062,11.256,-0.31375
-3.6884,10.978,-0.3094
-3.7162,10.978,-0.31413
-3.4388,11.081,-0.26436
-3.469,10.93,-0.27491
-3.4825,10.922,-0.27669
-3.4611,10.913,-0.27416
-3.7573,11.258,-0.34516
-3.7408,11.271,-0.34297
-3.6282,11.124,-0.31189
-3.6135,11.145,-0.31147
-3.6346,10.914,-0.29479
-3.6074,10.918,-0.29093
-3.6258,10.937,-0.29659
-3.3877,11.189,-0.24462
-3.824,11.011,-0.33631
-3.8388,11.029,-0.33915
-3.7362,11.156,-0.33169
-3.622,11.329,-0.31787
-3.6534,11.138,-0.31669
-3.5914,11.279,-0.31166
-3.7585,11.033,-0.32583
-3.5354,11.222,-0.30529
-3.596,11.227,-0.31172
-3.5491,10.975,-0.28823
-3.5441,11.252,-0.30562
-3.5017,10.881,-0.27405
-3.8708,11.052,-0.34321
-3.8514,11.068,-0.34356
-3.851,11.047,-0.34136
-3.4374,11.203,-0.2897
-3.5027,10.911,-0.27781
-3.5304,11.133,-0.29579
-3.5205,11.154,-0.2978
-3.5303,11.063,-0.28197
-3.6582,11.054,-0.30888
-3.6796,11.044,-0.31198
-3.7236,11.284,-0.34125
-3.7112,10.865,-0.3125
-3.7054,10.841,-0.31647
-3.5354,11.281,-0.30331
-3.5306,11.306,-0.30112
-3.5515,11.298,-0.30471
-3.5785,10.918,-0.28706
-3.7711,11.109,-0.33439
-3.6409,10.89,-0.29347
-3.662,10.908,-0.29924
-3.4966,10.973,-0.28027
-3.8538,11.093,-0.34628
-3.8561,11.111,-0.34801
-3.8738,11.104,-0.34891
-3.7833,10.983,-0.32719
-3.719,11.307,-0.3441
-3.59,10.86,-0.28036
-3.5925,10.892,-0.28478
-3.6172,10.877,-0.28776
-3.5466,11.15,-0.30216
-3.6786,11.101,-0.31797
-3.7307,10.872,-0.31627
-3.4564,11.046,-0.26923
-3.7875,10.925,-0.32688
-3.6776,11.128,-0.31972
-3.5626,11.278,-0.30711
-3.5772,11.253,-0.30942
-3.5973,10.835,-0.28764
-3.7311,11.045,-0.32187
-3.6186,10.852,-0.28931
-3.4434,11.175,-0.28499
-3.4628,11.071,-0.26928
-3.388,11.182,-0.25568
-3.8185,11.241,-0.35342
-3.5252,10.975,-0.28461
-3.6733,11.154,-0.32022
-3.7602,10.994,-0.32317
-3.8096,10.911,-0.33254
-3.4523,11.098,-0.26854
-3.8163,10.988,-0.33411
-3.462,11.194,-0.29291
-3.7186,11.004,-0.31618
-3.706,11.027,-0.31556
-3.8344,10.929,-0.34188
-3.6017,11.193,-0.31179
-3.5496,11.123,-0.29772
-3.6185,10.898,-0.28988
-3.8651,11.029,-0.34029
-3.4485,10.939,-0.27051
-3.6825,10.838,-0.31021
-3.6245,11.216,-0.31519
-3.6458,11.21,-0.31796
-3.4827,10.946,-0.27739
-3.477,10.898,-0.27527
-3.5942,10.945,-0.29267
-3.6552,11.113,-0.31537
-3.6366,11.096,-0.31029
-3.5586,10.861,-0.27475
-3.665,11.322,-0.33201
-3.4698,11.243,-0.29724
-3.8599,11.13,-0.34961
-3.6108,11.1,-0.30586
-3.4542,11.221,-0.29487
-3.6313,11.192,-0.31526
-3.51,11.219,-0.30269
-3.4636,11.02,-0.27273
-3.5534,11.332,-0.29728
-3.5355,10.879,-0.27664
-3.6626,10.831,-0.3072
-3.7781,10.95,-0.32497
-3.6584,11.091,-0.31369
-3.4433,11.119,-0.27002
-3.5753,10.877,-0.27968
-6.7002,10.411,-1.7571
-6.6965,10.409,-1.7769
-6.7083,10.4,-1.7677
-6.7717,10.372,-1.6676
-6.7543,10.385,-1.6743
-6.7651,10.369,-1.6842
-6.4437,10.683,-1.6374
-6.4277,10.687,-1.6406
-6.6073,10.473,-1.7978
-6.5936,10.487,-1.7982
-6.7418,10.426,-1.5628
-6.7477,10.417,-1.5828
-6.7808,10.374,-1.6521
-6.6701,10.512,-1.5114
-6.671,10.518,-1.4916
-6.6564,10.527,-1.5068
-6.5302,10.655,-1.4755
-6.6043,10.481,-1.7777
-6.6085,10.483,-1.7552
-6.5949,10.492,-1.7648
-6.7142,10.426,-1.6431
-6.7242,10.422,-1.6293
-6.7108,10.434,-1.6218
-6.473,10.676,-1.586
-6.4661,10.675,-1.6092
-6.4822,10.663,-1.6022
-6.4546,10.671,-1.6495
-6.4661,10.657,-1.6608
-6.4703,10.661,-1.6407
-6.564,10.524,-1.7699
-6.5543,10.538,-1.7651
-6.5487,10.537,-1.7823
-6.6474,10.518,-1.5596
-6.6593,10.505,-1.5588
-6.6578,10.513,-1.5437
-6.7539,10.378,-1.6927
-6.7469,10.38,-1.7086
-6.7626,10.366,-1.7042
-6.6595,10.441,-1.7736
-6.6527,10.449,-1.7573
-6.6413,10.454,-1.769
-6.7702,10.39,-1.6208
-6.7666,10.396,-1.6052
-6.4422,10.694,-1.605
-6.7186,10.419,-1.6585
-6.7033,10.43,-1.6633
-6.7158,10.418,-1.6757
-6.5381,10.602,-1.6267
-6.5378,10.607,-1.6098
-6.5255,10.614,-1.6247
-6.4754,10.663,-1.6218
-6.4832,10.652,-1.6323
-6.6393,10.472,-1.7006
-6.6542,10.458,-1.7071
-6.6548,10.462,-1.6911
-6.5129,10.61,-1.6781
-6.4974,10.625,-1.6753
-6.5005,10.617,-1.6903
-6.6761,10.449,-1.6729
-6.6628,10.459,-1.6747
-6.6713,10.448,-1.696
-6.5974,10.502,-1.7297
-6.5867,10.517,-1.7243
-6.5843,10.511,-1.7425
-6.5947,10.579,-1.5224
-6.5887,10.588,-1.5041
-6.5782,10.593,-1.5227
-6.7138,10.409,-1.7174
-6.7265,10.401,-1.7029
-6.7143,10.414,-1.6958
-6.5656,10.567,-1.6642
-6.5753,10.555,-1.6734
-6.58,10.555,-1.6584
-6.7519,10.408,-1.6027
-6.7648,10.404,-1.5886
-6.5225,10.575,-1.7684
-6.538,10.561,-1.7593
-6.5289,10.576,-1.747
-6.6946,10.495,-1.4968
-6.6821,10.506,-1.4988
-6.6841,10.497,-1.5155
-6.6214,10.537,-1.5825
-6.609,10.552,-1.5782
-6.6063,10.549,-1.5946
-6.6698,10.506,-1.5297
-6.6699,10.499,-1.5476
-6.553,10.597,-1.5957
-6.5508,10.605,-1.5752
-6.5378,10.612,-1.59
-6.5185,10.59,-1.7331
-6.4999,10.603,-1.7404
-6.5128,10.59,-1.7539
-6.5356,10.596,-1.6582
-6.5386,10.589,-1.6756
-6.5502,10.583,-1.6609
-6.6121,10.517,-1.6583
-6.625,10.506,-1.6487
-6.6159,10.52,-1.6425
-6.5065,10.603,-1.7198
-6.4884,10.614,-1.7284
-6.4823,10.647,-1.6493
-6.4976,10.638,-1.6328
-6.4491,10.667,-1.6688
-6.5656,10.561,-1.6853
-6.4637,10.631,-1.7245
-6.5445,10.638,-1.4674
-6.5398,10.638,-1.4879
-6.5524,10.625,-1.4812
-6.5565,10.623,-1.462
-6.5491,10.621,-1.5134
-6.5495,10.616,-1.5341
-6.5628,10.607,-1.5184
-6.6373,10.507,-1.6144
-6.6449,10.507,-1.5934
-6.6305,10.521,-1.5982
-6.6831,10.433,-1.7216
-6.6788,10.432,-1.7439
-6.6919,10.422,-1.7421
-6.7357,10.421,-1.6004
-6.7302,10.43,-1.5811
-6.7431,10.405,-1.6396
-6.7563,10.396,-1.6352
-6.7405,10.411,-1.6229
-6.5524,10.575,-1.68
-6.6095,10.5,-1.7025
-6.6215,10.488,-1.7014
-6.6152,10.5,-1.6876
-6.5611,10.546,-1.7324
-6.5765,10.533,-1.7181
-6.5668,10.551,-1.7064
-6.6021,10.565,-1.5532
-6.6032,10.56,-1.5689
-6.6162,10.55,-1.5611
-6.7003,10.484,-1.5088
-6.5963,10.591,-1.4657
-6.5372,10.635,-1.5077
-6.5479,10.626,-1.4972
-6.4849,10.679,-1.5472
-6.4706,10.685,-1.5639
-6.4861,10.671,-1.5668
-6.7258,10.424,-1.6147
-6.7199,10.389,-1.7671
-6.7095,10.393,-1.7848
-6.6326,10.533,-1.5614
-6.6384,10.521,-1.5782
-6.5506,10.594,-1.6177
-6.5472,10.591,-1.6399
-6.5652,10.578,-1.6268
-6.6238,10.554,-1.5193
-6.6327,10.544,-1.5283
-6.6385,10.545,-1.505
-6.6721,10.457,-1.6554
-6.6868,10.444,-1.6584
-6.5576,10.521,-1.7902
-6.6584,10.482,-1.6182
-6.6514,10.494,-1.6065
-6.647,10.493,-1.6221
-6.6469,10.473,-1.6769
-6.6563,10.471,-1.6557
-6.5182,10.668,-1.4904
-6.5267,10.651,-1.4994
-6.6868,10.411,-1.8169
-6.5742,10.6,-1.5052
-6.51,10.65,-1.5577
-6.4979,10.66,-1.5674
-6.504,10.65,-1.577
-6.6218,10.46,-1.8179
-6.6117,10.467,-1.8087
-6.5648,10.601,-1.5395
-6.5413,10.576,-1.7102
-6.5398,10.583,-1.6941
-6.5257,10.59,-1.7103
-6.6015,10.57,-1.5361
-6.5841,10.583,-1.5469
-6.5917,10.561,-1.6021
-6.5975,10.561,-1.5834
-6.5615,10.613,-1.4966
