Point ID,Points_0,Points_1,Points_2
88111,63056.3,74097.8,10071
88112,62922.6,74300.4,10073.5
88113,63136.2,74358.2,10184.5
88114,62887,74489.6,10117.1
88115,62718.1,74576,10074.3
88116,63050.5,74633.6,10232.6
88117,63255.9,74537.6,10291.9
88118,63784.3,74434.8,10503
88119,62345.6,81528,12373.2
88120,52232.3,83802.1,17188.9
88121,51584.2,82944.1,16827.4
88122,42443,77344.9,23540.4
88123,41665.6,72441.4,25958
88124,41499.6,73143.1,26745.8
88125,41598.3,65533.6,31209.6
88126,43958.3,61278.9,31762.4
88127,45730.4,58552.2,27648.9
88128,49490.9,60124.1,18763.4
88129,49632,60205.3,18415.3
88130,49358.6,60409.1,18654.2
88131,49260.5,60253,19033.6
88132,49132.7,60608.9,18820.3
88133,50713.6,59134.4,17859
88134,50791.9,58906,17992.5
88135,51079.4,58637.7,17830.3
88136,51136.9,58337.9,18076.1
88137,53074,56645.6,16742.9
88138,53287,56535.4,16498.9
88139,56523.6,55974.1,11711.4
88140,67821,47425.2,6556.54
88141,67984.8,47448.3,6378.32
88142,68158.1,47390.2,6421.35
88143,68173.6,47459.9,6262.24
88144,68184.4,47549.8,6089.47
88145,68314.5,47387.6,6358.99
88146,68448.8,47349.9,6397.2
88147,74808,49638.4,9063.8
88148,74727.9,49737.5,8973.51
88149,68339.2,47046.5,7324.82
88150,74652.1,49835.1,8878.51
88151,74580.1,49930.9,8779.43
88152,74451.6,50024.8,8557.48
88153,74244.8,50411.6,7903.84
88154,74219.3,50604.6,7710.91
88155,74145.4,50793.2,7299.74
88156,74200.4,50798,7517.2
88157,74090.4,50788.4,7082.28
88158,74031.4,50986.6,6912.88
88159,73972.4,51184.8,6743.48
88160,69813.6,44997.2,10996.1
88161,73854.4,51185.5,6519.81
88162,73345.2,51181.6,5928.96
88163,73542.9,51183.4,6108.61
88164,74933.9,46420.4,12416.1
88165,73720.8,51185.6,6308.8
88166,75839.4,46879.8,12188.2
88167,74286.8,50218.1,8097.19
88168,74332.8,50025.2,8290.32
88169,74392.5,50025,8423.75
88170,75615.2,49252.4,9650.2
88171,71876.4,51139.5,5329.15
88172,71714.2,51166.3,5294.23
88173,71543.3,51151.5,5258.2
88174,71388.2,51022.8,5228.3
88175,71276.2,50822.6,5214.11
88176,71112.9,50788.1,5185.63
88177,70944.7,50664.4,5165.07
88178,75786.3,49236.9,9783.52
88179,70806.7,50407.4,5165.33
88180,70589.1,50248.7,5149.68
88181,70415.6,49674.4,5206.16
88182,70184.4,49753.6,5162.83
88183,70228.9,49564,5201.12
88184,69665.2,49238.4,5191.48
88185,69655.1,49032.7,5237.26
88186,64842.6,51456,5913.48
88187,65037.7,51439.8,5720.54
88188,64931.9,51677.6,5819.16
88189,65157.9,51656.2,5614.05
88190,65252.7,51423.6,5535.59
88191,65348.4,51656.5,5471.11
88192,65474.5,51456.7,5378.72
88193,65287.3,51902.2,5537.5
88194,65311.4,52163.2,5567.15
88195,65144,52069.7,5669.29
88196,65056.5,51876,5713.67
88197,65115.7,52269.6,5736.54
88198,65699,54245.6,6305.56
88199,65205.1,54456.9,6516.37
88200,65022,54244.5,6506.14
88201,64711.5,54333.8,6607.51
88202,71384.5,55604.3,6749.59
88203,71542.5,55438.1,6672.43
88204,71777.2,55429.8,6742.27
88205,71721.4,55269.7,6611.33
88206,71464.3,55247.1,6533.04
88207,71623.8,55077.8,6463.95
88208,71382,55058.2,6409.84
88209,71518,54891.6,6343.23
88210,71709.9,54876.5,6373.23
88211,71899.7,55047.8,6527.95
88212,72428.9,55892.8,11799.5
88213,72888.2,54822.1,12175.1
88214,72872.5,54747.1,11973.1
88215,65612.5,72343.3,11054.9
88216,65188.4,72653.1,10835.7
88217,64990.5,72766.6,10732.9
88218,60504.9,76222.6,9952.88
88219,60447.8,76025.3,9846.87
88220,60417.9,75809,9738.31
88221,60238.8,75733,9648.39
88222,60036.7,75775.9,9609.52
88223,60149.7,75593.1,9556.56
88224,60397.2,75566.5,9619.82
88225,56071.3,81974.7,13503.5
88226,55980.9,81741.7,13328.7
88227,56265.4,81811.1,13287.2
88228,56444.8,81665.8,13102.4
88229,53111.7,81537.1,14556.5
88230,53153.5,81364.6,14353.4
88231,52926.8,81340.7,14475.6
88232,52616.7,81266.1,14607.9
88233,52780.5,81155.4,14383.6
88234,50128.9,80465.3,15838.3
88235,49910.9,80518.6,16057.9
88236,49680.3,80539.6,16254
88237,49440.6,80298.2,16270.9
88238,49198.4,80321.8,16482.3
88239,49187.7,80032.2,16295.3
88240,48945.7,80057.7,16511.9
88241,50418.2,78797.2,14221.5
88242,46686.2,76029.1,16731.4
88243,46720.7,76265.6,16776.9
88244,46561,76180,16909.3
88245,46645.6,76471,16921.1
88246,46441,76348.8,17087.8
88247,46362.9,76092.5,17081.3
88248,46267.1,76342.1,17262.5
88249,46141.4,76044.9,17291.7
88250,46062.7,76321.2,17465.2
88251,46183.8,76655,17450.6
88252,45966.7,76555.5,17643.6
88253,45984.8,76882.8,17736.1
88254,46425.7,76907.1,17288.7
88255,46426.8,76567,17173.3
88256,45758.3,76611.1,17885.9
88257,45827.4,76281.4,17701.2
88258,45601.4,76272.8,17948.8
88259,45643.4,76878.6,18106.2
88260,45810.8,76867.1,17917
88261,45135.5,76732.9,18636.2
88262,41398.2,71955.3,27042.6
88263,41383.4,72269.7,27141.6
88264,41296.7,72204.7,27465
88265,44170.8,60773.4,30967.7
88266,44038.8,60858.1,30644.5
88267,43937.2,60941.9,30389.4
88268,46312.4,59374,25276.8
88269,46202.5,59644.2,25242.6
88270,46042.6,59866.4,25321.6
88271,46546.1,59293.8,24998.8
88272,46751.2,58969.4,24938.3
88273,46967.5,58954.4,24630.3
88274,56838.2,56756.1,11078.6
88275,56836.2,57123.5,11005.1
88276,57004,56894.4,10859
88277,61583,51426,8271.31
88278,61810.8,51492.2,8036.12
88279,61661.1,51182.8,8376.19
88280,61484.6,51205,8537.12
88281,63109.5,50541.8,7680.92
88282,63785.2,48359.1,8956.78
88283,63928.3,48398.5,8705.72
88284,64766.1,47948.6,8436.96
88285,64882.9,47820.9,8527.41
88286,64154.4,48623.4,8179.98
88287,64010.5,48781.6,8158.53
88288,63820.3,48975.4,8160.65
88289,63887,50793.5,7055.25
88290,63677.4,50733.9,7227.98
88291,63688.4,50981.3,7128.29
88292,63694.6,51228.1,7043.43
88293,63850.1,51300.9,6915.43
88294,63512.6,51381.4,7108.76
88295,63504.3,51165.9,7181.13
88296,63341,51312.2,7225.32
88297,63290.3,51516.4,7187.28
88298,63276.8,51095.8,7335.21
88299,63497.3,50908,7276.43
88300,64171.7,51962.4,6548.11
88301,64267.5,52159.3,6463.2
88302,64237.9,51712.4,6511.45
88303,63813.1,55751.8,6880.2
88304,63381.3,55433.7,6921.29
88305,63135.9,55554.7,6972.2
88306,63174.9,55191.9,6941.53
88307,62793.5,55394.6,7025.24
88308,62806.7,55021.6,7003.9
88309,62494.1,55212.7,7077.76
88310,62717,54606.8,7013.55
88311,63081.5,54796,6942.04
88312,63070.5,54431.2,6938.46
88313,62777.3,54230.4,7003.65
88314,62484,54355.5,7069.51
88315,62540.3,54028.2,7068.27
88316,62257.9,54109.5,7137.15
88317,62342.2,53880.1,7129.36
88318,62089.8,53879.3,7206.11
88319,62288.9,53637.6,7167.28
88320,62540.7,53764.3,7084.63
88321,62539,53454.8,7110.67
88322,62235.2,53345,7219.19
88323,62515.5,53115.2,7158.06
88324,62775.4,53278,7058.09
88325,62782.8,53610.4,7029.91
88326,63078,53424.8,6963.46
88327,63056.7,53768.4,6953.21
88328,62774.6,53909.1,7015.56
88329,63044.2,54089.7,6946.77
88330,62226.5,53037.4,7269.72
88331,61976,53218.4,7334.25
88332,61948.9,53549.2,7294.62
88333,61701.7,53341.6,7434.01
88334,61464.3,53438.1,7534.94
88335,61486.1,53130.5,7592.96
88336,61763.6,53040,7464.42
88337,61623.1,52848.6,7587.02
88338,61829.9,52748.2,7500.92
88339,61980.7,52929.3,7386.95
88340,60634,55335.3,7835.45
88341,60834,55887.5,7720.43
88342,62335,56488.5,7219.2
88343,64002.3,57484.5,7108.4
88344,67058.5,59747.7,8106.5
88345,71712,56376.8,7662.99
88346,71847.8,56382.5,7866.81
88347,71772.5,56178.2,7447.2
88348,58289.9,77727.7,10252.3
88349,57983.1,77705.8,10205.2
88350,58147.1,77495.7,10102.2
88351,57880.8,77491.7,10066.9
88352,57614.3,77470.3,10022.8
88353,57735.2,77234.7,9885.21
88354,57487.2,77298.5,9895.49
88355,57504.8,77155.6,9800.07
88356,57386.1,77002,9676.19
88357,57669.4,77013.9,9728.48
88358,58041.3,77259.1,9945.86
88359,59265,80471,11781.8
88360,57118.8,82519.6,13605.6
88361,57979.7,79435.2,11203.5
88362,51943.4,79334.5,13361.3
88363,52580.2,79106.5,12872.7
88364,52259.7,78270,12633.7
88365,51262.2,76203.8,12430.3
88366,51028.9,76097.2,12616.1
88367,51157.9,75991,12448.8
88368,51000.5,75853,12559.2
88369,50904.8,75939.1,12682.1
88370,50820.6,75751.1,12705.2
88371,50965.8,75606.1,12509.4
88372,51186.7,75740,12317.3
88373,51082.6,75447.6,12318.5
88374,50920.3,75364.1,12477.5
88375,50808.8,75503.6,12641.5
88376,50694.6,75267.3,12689.7
88377,50845.8,75086.9,12475.1
88378,50650,74950.4,12649.9
88379,51004.7,75189.1,12315.7
88380,50777.2,76028.8,12824.6
88381,50186.4,74386.9,13014.6
88382,49158.9,73991.1,13956.3
88383,50178.5,72808.9,12890.5
88384,50342.4,72841.9,12672.3
88385,50476.7,72912.5,12473.9
88386,50556.8,72743.1,12329.8
88387,50592.5,72948.1,12281.5
88388,50658.7,72802.4,12142.8
88389,50705.6,73014,12078
88390,50756.7,72878.6,11948.2
88391,50786.8,73031.4,11908.9
88392,50837.1,72931.4,11767.8
88393,50857.3,73165.2,11773.2
88394,50892.4,73015.4,11641
88395,50933.1,73190.3,11580.4
88396,50953.2,73010.6,11453.9
88397,51010.5,73229.8,11356.5
88398,51024.1,73055,11213.1
88399,50987.3,73409.3,11519.1
88400,50915.2,73353.9,11688.4
88401,50758,73213.8,12008.1
88402,50644.8,73187.7,12217.9
88403,51164.1,73229.8,10236.1
88404,51030,72766.4,9819.63
88405,51034.1,72639.4,10061.6
88406,50978,72530.5,9824.12
88407,50906.7,72448.9,9575.92
88408,50913.9,72283.2,9761.1
88409,50976.2,72354.7,10014.3
88410,51018,72419.8,10278.2
88411,51056.2,72643.2,10345.1
88412,51033.9,72460.7,10497.7
88413,51060.7,72667.3,10597.2
88414,51083.4,72863,10680.2
88415,51035.2,72499.3,10698.1
88416,51009.4,72429.1,10920.6
88417,51004.5,72220.1,10690.2
88418,50985.6,72204.7,10946.3
88419,50978.4,72348.4,11092.3
88420,50933,72354.3,11327.8
88421,50952.1,72181.8,11167.7
88422,50914.4,72138.6,11341.4
88423,50920,71948.9,11251
88424,50887.7,71787.6,11364
88425,50911.4,71719,11213.4
88426,50904.3,71541.3,11190.3
88427,50944.2,71827.8,11045.5
88428,50958.8,72018.8,11043.1
88429,50367.9,72174,12641.6
88430,50245.4,72144.1,12825.4
88431,48740.9,72366.3,14291.3
88432,48521.5,72408,14465.3
88433,48603.2,72144.5,14414.2
88434,48391.5,72167.6,14574.9
88435,48278.7,72408.7,14652.3
88436,48170.6,72163.5,14737
88437,48053,72402.9,14819.7
88438,47995.5,72171.5,14862.8
88439,47827,72339.1,14980.7
88440,48792.1,72132,14266
88441,48984,71996.3,14124.3
88442,49001.8,71708.9,14145.1
88443,49200.2,71554.9,14002.6
88444,49040.2,71469.8,14145.8
88445,48987.2,71255.6,14219.8
88446,48788.9,71140.9,14389.6
88447,49001.9,70983.5,14252
88448,48819.6,70860.8,14413.2
88449,48575.1,70996.5,14567.1
88450,49150.3,71079.4,14117
88451,49164.8,71312.1,14067
88452,49291.3,71174.1,13982.2
88453,44492.7,75579.2,19127.9
88454,43345.2,72984.9,20448.6
88455,42854.4,72542.5,21525.5
88456,42794.6,72272.5,21629.2
88457,42011.9,70879.4,24469.2
88458,41354.2,69679.9,27181.5
88459,41433.2,69654.3,26955.5
88460,41137.1,68355.6,28388.8
88461,41213.6,67958.8,28454.3
88462,44492.8,60076.3,28686.9
88463,46685,59936.4,24344.9
88464,46789.6,59708.8,24345.5
88465,46917.7,59818.7,24065.3
88466,46737.5,60151.5,24105.3
88467,46924.6,60065.7,23868.3
88468,47128.9,59552.8,23937.8
88469,55320.5,57497.6,12930.8
88470,59787.5,57794.8,8668.52
88471,59517.1,57729,8864.11
88472,59555.6,58068.5,8893.82
88473,59880.5,58230.7,8694.92
88474,60090.2,57994.6,8478.04
88475,60185.8,58320.9,8488.78
88476,60072.2,58548.5,8639.58
88477,60273,58666.7,8529.53
88478,60425.8,58067.6,8251.09
88479,60096.3,58857.6,8722.89
88480,59871.3,58664.1,8816.3
88481,59840.3,58964.3,8918.49
88482,60109.9,59209.1,8832.38
88483,60369.7,59443.8,8759.5
88484,60086.3,59580,8963.12
88485,60339.9,59773.5,8899.06
88486,60576.8,59704.9,8741.99
88487,60829.6,59815.6,8635.5
88488,61146.4,60003.8,8535.38
88489,60286.4,60118.5,9031.24
88490,60049.9,59908.4,9071.16
88491,60299.3,60432.9,9113.34
88492,59777.4,59656.8,9126.91
88493,59824.6,59325.7,9022.79
88494,59528.9,59419.9,9186.78
88495,59287.2,59538.3,9318.52
88496,59264,59257.1,9280.28
88497,59521.9,59038.9,9108.84
88498,59240.3,58968.5,9241.87
88499,59016.8,59068.2,9371.02
88500,59357.4,58644.1,9120.96
88501,59638.5,58746.6,8980.8
88502,59600.2,58449.3,8939.13
88503,59321,58278.7,9081.78
88504,65051.4,61433.2,8974.9
88505,65218.2,61616.8,9099.17
88506,65348.6,61371.6,8986.46
88507,65604.7,61580.7,9153.5
88508,65353,61856.2,9231.62
88509,65661.5,61904.7,9315.76
88510,65464,62169.9,9372.78
88511,65837.7,62189.3,9471.94
88512,65550.9,62485,9489.99
88513,65922.5,62598.9,9628.29
88514,66140.3,62318,9611.46
88515,66225.7,62019.8,9525.06
88516,65981,61785.3,9343
88517,66117.9,62794.9,9751.4
88518,65863.4,62976,9704.93
88519,65641.3,62787.4,9590.59
88520,65506.2,63034.5,9604.92
88521,65647.1,63286.9,9696.8
88522,65947.3,63315.2,9808.6
88523,66171.8,63095.4,9849.13
88524,66229.7,63363.4,9935.56
88525,65370.8,63277.5,9611.8
88526,65218.2,63052,9535.28
88527,65347,62749.3,9506.18
88528,65010.5,62787.3,9449.19
88529,64782.5,62519.3,9363.61
88530,65165.6,62427.3,9394.37
88531,64895.1,62161.9,9278.01
88532,64517.7,62219.5,9257.24
88533,65046.5,61885.9,9195.44
88534,65200.2,62096.3,9298.7
88535,67206,62309.4,10086.9
88536,67058,65891,11003.8
88537,66926,66224.3,10995.9
88538,66649.2,66458.2,10851
88539,66643.8,66776.1,10914.6
88540,66383.9,66627.4,10694.3
88541,66431,66924.3,10784.7
88542,66215,66913.4,10625.1
88543,66312,67239.5,10750.9
88544,66571.3,67105.1,10924.3
88545,66092.1,67137.9,10573
88546,66095.9,67471.3,10621.6
88547,65854.2,67262.5,10430.8
88548,65557.6,67438.3,10264.8
88549,65574,67069,10239.1
88550,65903.4,66866.8,10410.5
88551,66112.2,66643.4,10511.3
88552,63411.2,70143,9466.33
88553,63135.5,69695,9314.54
88554,61845.1,72490.1,8933.11
88555,61668.7,72841.1,8963.82
88556,60786,74215.4,9137.28
88557,58356.3,74327.3,7530.44
88558,58167.2,74443,7517.61
88559,58215.2,74270.9,7350.82
88560,57900.4,74272.2,7150.37
88561,58432,75319.7,8689.1
88562,57143,76439.4,9179.08
88563,57013,76618.5,9307.28
88564,56919.2,76436.1,9120.93
88565,56881.4,76730.5,9380.49
88566,56676.4,76418,9047.57
88567,56863.4,76314.7,8990.34
88568,57104.1,76262,9002.55
88569,56912.1,76152.9,8838.62
88570,56691.2,76243.8,8873.91
88571,56711.7,76068.3,8689.65
88572,56663.6,75917,8495.75
88573,57314.4,76169.5,8975.5
88574,52383.9,75677.4,9944.9
88575,42938.2,71332.7,21204.1
88576,42836.4,71291.2,21463.1
88577,42496.1,70920.5,22514.9
88578,42222.7,66069.4,27793.8
88579,42359,65739.8,27792.9
88580,42345.1,65584.5,28013.3
88581,42407.7,65317.5,28151.3
88582,43311.1,62949.5,28229.4
88583,43401.8,62630.1,28296.3
88584,43475.9,62662.8,28049.3
88585,43617.6,62536.6,27805.8
88586,43551.4,62376.5,28124.9
88587,43750.8,62230.6,27759.9
88588,43673,62021.9,28148.6
88589,43854.3,61826.3,27875
88590,43796.1,61634.8,28222.5
88591,43644,61859.1,28421.6
88592,43540.2,62090.3,28474.7
88593,43568,61868.8,28675.7
88594,43700.1,61604.1,28583.8
88595,43622.6,61620.1,28880.4
88596,43771,61356.3,28744.8
88597,43823.2,61393.5,28464.7
88598,43979.1,61491.7,27892
88599,44118.7,61176.4,27873.3
88600,44171.5,61317.5,27604.7
88601,44051,61645.7,27588.7
88602,43940.4,61951.5,27574.7
88603,44119.3,61839.8,27295.4
88604,44235.7,61492.1,27318.4
88605,43758.2,62468.3,27543.5
88606,44352.3,61160.6,27329.5
88607,44301.5,60951.1,27643.5
88608,44467.2,60859,27327.5
88609,44452.6,60633.1,27592
88610,44469.6,60430.7,27809.9
88611,44614.9,60757.1,27093.7
88612,44517.3,61031.5,27079.1
88613,44717.9,60829.6,26835.9
88614,43849.9,61122.3,28916.8
88615,43707,61362.9,29069.6
88616,43660.9,62700.2,27564.6
88617,47351.7,61871.6,20757.6
88618,50673.8,61835.6,15957.9
88619,50811.9,61507.2,15993.1
88620,50945.5,61751.5,15745.3
88621,54509.6,57388.9,14072
88622,56488.1,59135.4,11138.2
88623,56714.6,59014.1,10917
88624,57718.4,59598.5,10104.5
88625,57712.2,59907.3,10114.1
88626,57698.4,60256.5,10120.7
88627,65498.9,65314.3,9967.5
88628,64714.2,66694.1,9794.7
88629,63668.7,67640.4,9493.3
88630,59530.2,66790.4,7552.16
88631,59550.4,66903.7,7384.46
88632,61090.9,72822.3,8478.71
88633,60893.4,72886.5,8327.46
88634,57451.9,74581.6,7268.53
88635,55442.7,77618.4,10198.8
88636,53540.9,77989.4,11627.5
88637,53938.8,77677.8,11052.2
88638,53735.5,77517.8,11044.8
88639,53913.8,77494.7,10871.6
88640,53710.2,77333.6,10851.1
88641,53543.5,77360.5,11031.9
88642,53508.7,77169.8,10822.9
88643,53354.7,77217,11029.1
88644,53314.8,77060.1,10867.8
88645,53171.7,77061.8,11019.9
88646,53183.6,76911.9,10802.2
88647,53012.5,76900.7,10988.7
88648,52838,76872.5,11159.2
88649,52822.4,76706.2,10964.7
88650,52631.4,76682.7,11196.1
88651,52702.8,76882.4,11337.6
88652,52450.5,76600.8,11355.1
88653,52452.7,76458.6,11189.3
88654,52307.4,76443.4,11399
88655,52441.8,76266.5,10973.5
88656,52633.2,76495.1,10959.1
88657,52584.9,76279.2,10732.6
88658,52397.9,76071.9,10761.2
88659,52545,76101.5,10504.5
88660,52717.5,76284.2,10495
88661,52822.1,76514.1,10689.1
88662,52663.2,76118,10283.3
88663,53019.4,76744.1,10754.4
88664,53375.5,76970.8,10673.8
88665,52195.8,74541.1,7935.03
88666,51982,74434.6,8086.63
88667,51454.4,74017.3,8629.35
88668,50451.8,71848.5,8952.95
88669,50352.8,71681,8864.8
88670,50268.4,71536.6,8787.12
88671,50167.8,69986.3,13178.2
88672,45422.7,72061.2,16873.1
88673,44183.5,71733.3,18764.3
88674,42403.4,69615.8,23750.9
88675,42373.8,69471.4,24034
88676,42285.9,69598.3,24266.6
88677,42355.1,69269.2,24323.1
88678,42292.6,69227.8,24603
88679,42395.2,68980.4,24473.9
88680,42310.8,69002.8,24756.7
88681,42195.6,69069.5,25091.3
88682,42318.5,68708.1,25015.9
88683,42186.9,68839.3,25315.3
88684,42082.3,69135.7,25403
88685,42402.8,68373.8,25077.8
88686,42441.6,68500.4,24823.7
88687,42419.6,68732.4,24650.3
88688,42473.2,68978.5,24181.7
88689,42454.2,69196.8,24006.6
88690,42455.5,69362.4,23809.5
88691,42822.7,66294.3,26166.1
88692,43420.9,65939.5,25144.1
88693,43620.1,63504.5,26978.1
88694,43709.9,63578.9,26739.2
88695,43812.5,63242.2,26820.1
88696,43985.5,62921,26760.6
88697,44152.6,62762.8,26585.3
88698,46993.2,63817.6,18832.1
88699,46940.4,63616.6,19107.6
88700,53307.2,61531.3,13657.7
88701,58317.8,61748.1,9728.64
88702,58288.3,61417.4,9769.89
88703,58038.3,61606.5,9846.08
88704,57812.5,61722.4,9922.18
88705,55105.7,62932.5,10578
88706,54856.6,62842.6,10856.2
88707,54777.7,63087.5,10642
88708,54537.4,63046.3,10890.9
88709,54646.2,62799.4,11086.6
88710,54433.5,62939.8,11124.5
88711,54463.4,62769.3,11304.9
88712,54283,62944.6,11277.7
88713,54254.1,62781.4,11525.1
88714,54095.6,62977.1,11455.4
88715,54076.1,63114.9,11283.2
88716,54258.4,63129.2,11059
88717,53892.3,63139.7,11482.4
88718,53665.1,63343.5,11480.7
88719,53465.7,63378.9,11728
88720,58899.1,65286.9,8874.51
88721,58672.2,65133.2,8915.97
88722,58649.8,65365,8736.65
88723,58323.5,65202.6,8771.88
88724,58423.2,65476.7,8557.11
88725,58176.5,65380.9,8565.51
88726,58215.4,65545.9,8410.91
88727,58207.1,65710.8,8221.93
88728,58023.2,65580.2,8301.14
88729,57969.4,65421,8453.58
88730,57777.9,65521.4,8278
88731,57667.7,65297.5,8485.81
88732,57969.1,65214,8661.05
88733,57741,65024.5,8768.13
88734,57398.1,65052.7,8656.57
88735,57554.8,64855.1,8866.85
88736,57292.8,64793.5,8869.24
88737,57098.4,64940.8,8695.88
88738,57040.6,65116.6,8496.83
88739,57276.3,65284.8,8379.84
88740,57005.6,65280.9,8303.08
88741,57160.2,65489.7,8108.89
88742,56802.9,65377,8131.25
88743,56891.6,65582.4,7915.85
88744,57164.4,65701.5,7856.41
88745,57376.4,65649.3,7988.61
88746,57397.9,65789.2,7825.46
88747,57657.8,65711.4,8011.44
88748,57489.5,65479.7,8227
88749,57941.1,65692.4,8139.38
88750,57897,65839.2,7944.53
88751,58132.3,65854.1,8020.19
88752,57392.7,65955.8,7620.45
88753,57212.8,65847.9,7694.79
88754,57135.1,65970.9,7523.4
88755,57102.8,66102.3,7361.2
88756,56950.9,65996.9,7443.64
88757,56930.6,65801.2,7666.83
88758,56598.2,65736.6,7652.45
88759,56351.4,65821.2,7500.15
88760,56286.9,65574.3,7769.25
88761,56593,65508,7919.38
88762,56375.5,65436.2,7950.62
88763,56165.2,65351,8003.85
88764,56438.2,65299.2,8126.31
88765,56121.2,65155.2,8224.04
88766,55812.9,65255,8054.73
88767,55834.1,65007.5,8352.27
88768,56177.6,64941.9,8484.4
88769,55923.6,64794,8620.59
88770,55588.5,64830.1,8542.28
88771,55478.1,65058.8,8248.24
88772,55266.6,64856.6,8492.69
88773,55041.9,65025.5,8265.45
88774,55274.4,65193.5,8065.49
88775,55322,65351.3,7879.75
88776,55510,65246.5,8023.45
88777,55615.3,65416.8,7837.63
88778,55946.3,65485.1,7807.54
88779,56041.3,65705.9,7573.27
88780,54918.7,64846.9,8507.69
88781,54720.5,64968.6,8345.76
88782,54442.6,64915.1,8448.61
88783,54646.3,64822,8563.39
88784,54445.9,64756,8691.72
88785,54187.1,64866.8,8575.5
88786,53941.8,64987.7,8458.02
88787,53914,64855.4,8710.06
88788,53662.6,64984.8,8606.68
88789,53665.8,64850.2,8886.77
88790,53901.6,64718.3,8985.97
88791,54176.1,64724.9,8826.46
88792,54167.5,64577.9,9096.85
88793,54445.8,64602.6,8940.13
88794,54413.2,64383.7,9294.48
88795,54739.7,64452.6,9091.77
88796,54756.8,64672.1,8770.16
88797,55007.4,64527.6,8943.52
88798,55283.8,64388.4,9086.18
88799,55253.1,64560.3,8878.75
88800,55493.5,64501.2,8938.77
88801,55566.1,64295.1,9162.59
88802,55790.2,64434.3,9010.43
88803,56098.6,64449.6,9007.18
88804,55956.3,64596.7,8846.66
88805,56233.3,64689.3,8780.66
88806,56441.5,64485.6,9003.75
88807,56639.5,64721,8820.94
88808,56975.9,64747.4,8855.35
88809,56835.5,64938.7,8636.65
88810,56501.7,64937,8558.65
88811,56732.5,65152.8,8372.15
88812,56387.6,65083.5,8363.51
88813,55682.8,64635,8783.79
88814,55389.6,64686.1,8714.21
88815,55104.8,64698.7,8704.17
88816,54107.1,64455.7,9334.34
88817,53889.4,64587,9250.83
88818,53913,64430.3,9508.36
88819,53645.2,64593.3,9445.42
88820,53667.3,64725.8,9153.1
88821,53408.9,64777.6,9317.39
88822,53419.7,64881.3,9059.12
88823,53415.9,64995.2,8787.96
88824,53178.7,65024.5,8994.24
88825,53234.2,64922.6,9195.63
88826,53018.3,65040.7,9209.55
88827,52923.5,65173.6,8937.86
88828,53134,65139.8,8706.74
88829,52897.5,65264.6,8655.1
88830,52671.5,65349.3,8830.49
88831,52722.5,65236.5,9184.75
88832,52472.8,65448.4,9030.94
88833,52635.1,65434.1,8552.9
88834,52502.2,65384.5,9295.82
88835,52283.8,65580.5,9250.22
88836,52373.1,65471.1,9505.18
88837,52180.6,65660.4,9528.55
88838,52274.1,65517.6,9784.78
88839,52473.8,65318.8,9750.32
88840,52347.9,65369.7,10017.6
88841,52157.3,65598.3,10007.4
88842,52088.2,65737.3,9775.28
88843,51991.5,65821.9,10029.9
88844,51909.8,65986.9,9812.88
88845,51982.4,65890.8,9545.16
88846,52103.5,65751.7,9349.16
88847,51977.2,65883.5,9256.09
88848,52101.7,65751.2,9159
88849,51974,65866.4,9034.47
88850,51828.1,66039,9140.22
88851,51832.2,65991.3,8888.66
88852,51648.3,66161.3,8759.94
88853,51494.5,66294.4,8579.68
88854,51863.5,66031.1,9363.03
88855,51814.7,66127.7,9588.98
88856,51810.7,66104,10129.8
88857,51907.9,65879.5,10278
88858,51770.2,66042,10448.8
88859,51909.2,65766.4,10490.5
88860,51790.2,65868.1,10661.3
88861,51855.3,65659.5,10792.6
88862,51725,65676.8,11046.1
88863,51870.2,65457.4,11027.1
88864,51736.1,65500.5,11238.8
88865,51876.3,65290.4,11236.6
88866,51734.5,65375.8,11401.8
88867,51830.6,65182.6,11475.8
88868,52073.1,65002.4,11268.6
88869,51925.9,64997.9,11563.5
88870,51934.3,64866,11770.4
88871,52102.9,64789.3,11547.8
88872,52121.2,64638.4,11787.3
88873,51929,64723.4,12077.5
88874,52171.1,64469.5,12024.1
88875,52040.2,64517.8,12245
88876,52026.5,64433.8,12463.8
88877,51892.1,64502.4,12657.8
88878,52039.9,64326.7,12654.6
88879,52335.4,64412.3,11772
88880,52290.3,64573.3,11551.6
88881,52512.6,64349.2,11537.8
88882,52426.7,64572.9,11296.9
88883,52634.7,64387.8,11246
88884,52580.4,64550.7,11069.3
88885,52344.3,64805.8,11074
88886,52570.8,64710.9,10828.3
88887,52385.9,64942.7,10785.9
88888,52587.1,64849.2,10570.7
88889,52831.1,64742.9,10312.3
88890,52597.4,64990.8,10281
88891,52775.2,64938.3,10006.8
88892,52551.4,65146.3,10028.5
88893,52397.9,65223.4,10245.7
88894,52204.1,65448.7,10264.7
88895,52252.8,65289.1,10466.5
88896,52078.9,65474.1,10545.9
88897,52042.1,65662.4,10279.9
88898,52194.5,65214.6,10722.8
88899,52008.1,65402.7,10817.9
88900,52035.2,65222.2,11024.1
88901,52203.4,65034.9,10983.9
88902,52235.3,64754.5,11348.8
88903,52409.1,65079.2,10509.2
88904,52696.1,65107.2,9752.86
88905,52939.3,64899.9,9759.97
88906,53025.2,64724.7,10006.9
88907,53158.6,64736.1,9761.22
88908,53142.6,64874.3,9458.04
